Date,Home,Score,Away,Attendance,Venue,Result,W_Home,D_Home,L_Home,Pts_Home,Poss_Home,MP_Home,Gls_Home,Ast_Home,CrdR_Home,GlsPer90_Home,AstPer90_Home,Sh_Home,SoT_Home,SoT%_Home,Sh/90_Home,SoT/90_Home,G/Sh_Home,G/SoT_Home,GA_Home,GA90_Home,SoTA_Home,Saves_Home,Save%_Home,CS_Home,CS%_Home,W_Away,D_Away,L_Away,Pts_Away,Poss_Away,MP_Away,Gls_Away,Ast_Away,CrdR_Away,GlsPer90_Away,AstPer90_Away,Sh_Away,SoT_Away,SoT%_Away,Sh/90_Away,SoT/90_Away,G/Sh_Away,G/SoT_Away,GA_Away,GA90_Away,SoTA_Away,Saves_Away,Save%_Away,CS_Away,CS%_Away,MP_1_Home,Min_1_Home,MP_2_Home,Min_2_Home,Gls_2_Home,Ast_2_Home,GlsPer90_2_Home,AstPer90_2_Home,MP_3_Home,Min_3_Home,Gls_3_Home,Ast_3_Home,GlsPer90_3_Home,AstPer90_3_Home,MP_4_Home,Min_4_Home,Gls_4_Home,Ast_4_Home,GlsPer90_4_Home,AstPer90_4_Home,MP_5_Home,Min_5_Home,Gls_5_Home,Ast_5_Home,GlsPer90_5_Home,AstPer90_5_Home,MP_6_Home,Min_6_Home,Gls_6_Home,Ast_6_Home,GlsPer90_6_Home,AstPer90_6_Home,MP_7_Home,Min_7_Home,Gls_7_Home,Ast_7_Home,GlsPer90_7_Home,AstPer90_7_Home,MP_8_Home,Min_8_Home,Gls_8_Home,Ast_8_Home,GlsPer90_8_Home,AstPer90_8_Home,MP_9_Home,Min_9_Home,Gls_9_Home,Ast_9_Home,GlsPer90_9_Home,AstPer90_9_Home,MP_10_Home,Min_10_Home,Gls_10_Home,Ast_10_Home,GlsPer90_10_Home,AstPer90_10_Home,MP_11_Home,Min_11_Home,Gls_11_Home,Ast_11_Home,GlsPer90_11_Home,AstPer90_11_Home,MP_1_Away,Min_1_Away,MP_2_Away,Min_2_Away,Gls_2_Away,Ast_2_Away,GlsPer90_2_Away,AstPer90_2_Away,MP_3_Away,Min_3_Away,Gls_3_Away,Ast_3_Away,GlsPer90_3_Away,AstPer90_3_Away,MP_4_Away,Min_4_Away,Gls_4_Away,Ast_4_Away,GlsPer90_4_Away,AstPer90_4_Away,MP_5_Away,Min_5_Away,Gls_5_Away,Ast_5_Away,GlsPer90_5_Away,AstPer90_5_Away,MP_6_Away,Min_6_Away,Gls_6_Away,Ast_6_Away,GlsPer90_6_Away,AstPer90_6_Away,MP_7_Away,Min_7_Away,Gls_7_Away,Ast_7_Away,GlsPer90_7_Away,AstPer90_7_Away,MP_8_Away,Min_8_Away,Gls_8_Away,Ast_8_Away,GlsPer90_8_Away,AstPer90_8_Away,MP_9_Away,Min_9_Away,Gls_9_Away,Ast_9_Away,GlsPer90_9_Away,AstPer90_9_Away,MP_10_Away,Min_10_Away,Gls_10_Away,Ast_10_Away,GlsPer90_10_Away,AstPer90_10_Away,MP_11_Away,Min_11_Away,Gls_11_Away,Ast_11_Away,GlsPer90_11_Away,AstPer90_11_Away
2017-04-29,Southampton,0 - 0,Hull City,31120,St. Mary's Stadium,D,12,10,16,46,54.4,38,39,27,1,1.03,0.71,549,179,32.6,14.45,4.71,0.07,0.20,48,1.26,130,82,.677,14,36.8,9,7,22,34,45.9,38,36,24,0,0.95,0.63,396,126,31.8,10.42,3.32,0.08,0.26,80,2.11,214,134,.678,5,13.2,38,3420,30,2515,0,3,0.00,0.11,23,2070,1,0,0.04,0.00,28,2507,2,3,0.07,0.11,17,1471,0,0,0.00,0.00,32,2643,0,3,0.00,0.10,35,3071,1,0,0.03,0.00,33,2411,3,5,0.11,0.19,24,1104,1,1,0.08,0.08,11,724,4,0,0.50,0.00,37,2899,7,1,0.22,0.03,22,1980,33,2736,1,2,0.03,0.07,29,2307,2,1,0.08,0.04,16,1330,2,2,0.14,0.14,33,2524,0,2,0.00,0.07,15,1273,1,0,0.07,0.00,37,3185,3,1,0.08,0.03,15,1143,0,3,0.00,0.24,11,576,0,0,0.00,0.00,12,1005,2,0,0.18,0.00,17,1097,4,1,0.33,0.08
2017-04-29,Crystal Palace,0 - 2,Burnley,25013,Selhurst Park,L,12,5,21,41,45.4,38,48,32,0,1.26,0.84,441,137,31.1,11.61,3.61,0.10,0.32,63,1.66,176,113,.653,7,18.4,11,7,20,40,40.3,38,39,24,1,1.03,0.63,388,121,31.2,10.21,3.18,0.09,0.27,55,1.45,208,153,.755,10,26.3,29,2610,38,3417,0,1,0.00,0.03,11,714,2,0,0.25,0.00,30,2014,0,2,0.00,0.09,29,2123,0,2,0.00,0.08,36,2519,3,4,0.11,0.14,35,3019,7,8,0.21,0.24,29,1999,5,3,0.23,0.14,14,1224,2,1,0.15,0.07,36,3091,0,5,0.00,0.15,36,3131,15,2,0.43,0.06,35,3150,36,3240,0,2,0.00,0.06,35,3150,2,1,0.06,0.03,37,3230,1,1,0.03,0.03,19,568,0,0,0.00,0.00,32,2692,2,1,0.07,0.03,9,551,0,0,0.00,0.00,36,2836,2,1,0.06,0.03,31,2102,1,1,0.04,0.04,37,2064,10,3,0.44,0.13,28,1773,6,2,0.30,0.10
2017-04-30,Manchester Utd,1 - 1,Swansea City,75271,Old Trafford,D,18,15,5,69,56.5,38,54,37,1,1.42,0.97,589,207,35.1,15.50,5.45,0.09,0.25,29,0.76,116,87,.784,17,44.7,12,5,21,41,47.9,38,45,31,0,1.18,0.82,403,145,36.0,10.61,3.82,0.10,0.29,70,1.84,179,109,.642,8,21.1,35,3150,25,2058,0,0,0.00,0.00,23,1830,1,2,0.05,0.10,12,758,0,1,0.00,0.12,11,688,0,1,0.00,0.13,25,1539,5,5,0.29,0.29,25,1554,4,5,0.23,0.29,25,1360,1,1,0.07,0.07,23,1600,0,0,0.00,0.00,31,2464,1,5,0.04,0.18,32,1710,5,1,0.26,0.05,37,3330,27,2430,4,0,0.15,0.00,31,2714,1,0,0.03,0.00,27,2430,0,2,0.00,0.07,13,1036,0,1,0.00,0.09,23,1291,0,1,0.00,0.07,16,1163,0,0,0.00,0.00,17,1387,1,2,0.06,0.13,14,866,1,2,0.10,0.21,33,2442,15,1,0.55,0.04,38,3327,9,13,0.24,0.35
2017-04-30,Middlesbrough,2 - 2,Manchester City,29763,Riverside Stadium,D,5,13,20,28,47.3,38,26,22,1,0.68,0.58,349,98,28.1,9.18,2.58,0.07,0.24,53,1.39,171,118,.713,11,28.9,23,9,6,78,65.0,38,75,54,0,1.97,1.42,633,215,34.0,16.66,5.66,0.11,0.32,39,1.03,105,66,.648,12,31.6,10,900,24,1847,0,0,0.00,0.00,24,1964,0,2,0.00,0.09,38,3420,1,1,0.03,0.03,24,2160,1,1,0.04,0.04,34,2804,0,2,0.00,0.06,33,2773,4,0,0.13,0.00,30,2214,1,3,0.04,0.12,34,2695,0,1,0.00,0.03,36,2870,9,5,0.28,0.16,23,1354,4,0,0.27,0.00,17,1452,11,820,3,0,0.33,0.00,29,2535,1,2,0.04,0.07,25,2123,1,0,0.04,0.00,30,2592,1,0,0.03,0.00,24,1064,0,1,0.00,0.08,36,2877,6,17,0.19,0.53,32,2756,2,1,0.07,0.03,4,77,0,0,0.00,0.00,31,2403,20,4,0.75,0.15,10,650,7,4,0.97,0.55
2017-04-30,Everton,0 - 3,Chelsea,39595,Goodison Park,L,17,10,11,61,52.1,38,58,45,1,1.53,1.18,500,192,38.4,13.16,5.05,0.11,0.29,44,1.16,148,104,.723,13,34.2,30,3,5,93,55.1,38,83,53,0,2.18,1.39,582,205,35.2,15.32,5.39,0.14,0.40,33,0.87,105,72,.705,16,42.1,19,1683,32,2819,2,3,0.06,0.10,36,3160,1,2,0.03,0.06,27,2250,3,2,0.12,0.08,18,1372,0,1,0.00,0.07,36,2899,5,8,0.16,0.25,33,2681,1,1,0.03,0.03,24,1544,2,3,0.12,0.17,11,347,1,0,0.26,0.00,37,3266,25,6,0.69,0.17,36,3240,37,3296,6,0,0.16,0.00,38,3420,1,4,0.03,0.11,33,2954,1,0,0.03,0.00,31,2693,6,3,0.20,0.10,35,3138,1,1,0.03,0.03,34,2483,3,2,0.11,0.07,35,2694,1,7,0.03,0.23,3,211,0,0,0.00,0.00,36,2982,16,5,0.48,0.15,35,2140,9,9,0.38,0.38,35,3082,20,7,0.58,0.20
2017-04-30,Tottenham,2 - 0,Arsenal,31811,White Hart Lane,W,26,8,4,86,60.5,38,84,59,0,2.21,1.55,670,257,38.4,17.63,6.76,0.11,0.30,26,0.68,110,84,.782,17,44.7,23,6,9,75,58.9,38,73,55,0,1.92,1.45,568,201,35.4,14.95,5.29,0.12,0.34,44,1.16,167,123,.796,13,34.2,34,3004,30,2601,1,0,0.03,0.00,33,2894,0,0,0.00,0.00,36,3043,2,1,0.06,0.03,12,568,0,5,0.00,0.79,23,1739,1,3,0.05,0.16,34,2062,14,6,0.61,0.26,36,3012,4,1,0.12,0.03,37,3034,18,7,0.53,0.21,36,3157,8,15,0.23,0.43,30,2521,29,5,1.04,0.18,35,3097,19,1517,0,0,0.00,0.00,33,2822,2,0,0.06,0.00,36,3153,0,2,0.00,0.06,11,702,0,1,0.00,0.13,23,1236,1,4,0.07,0.29,33,2841,8,10,0.25,0.32,29,1628,2,7,0.11,0.39,32,2485,2,2,0.07,0.07,38,3217,24,10,0.67,0.28,29,1206,12,3,0.90,0.22
2017-05-01,Watford,0 - 1,Liverpool,20959,Vicarage Road Stadium,L,11,7,20,40,46.1,38,39,27,3,1.03,0.71,424,143,33.7,11.16,3.76,0.08,0.25,68,1.79,187,119,.652,7,18.4,22,10,6,76,62.0,38,77,52,0,2.03,1.37,639,236,36.9,16.82,6.21,0.11,0.30,42,1.11,114,72,.658,12,31.6,38,3337,27,2282,1,2,0.04,0.08,33,2769,1,1,0.03,0.03,7,562,0,0,0.00,0.00,29,2091,0,3,0.00,0.13,17,1441,0,2,0.00,0.12,20,1361,1,0,0.07,0.00,16,1246,2,2,0.14,0.14,27,1617,2,1,0.11,0.06,37,3203,7,1,0.20,0.03,37,2944,10,4,0.31,0.12,28,2520,37,3323,0,2,0.00,0.05,29,2553,2,1,0.07,0.04,36,3154,7,3,0.20,0.09,29,2457,1,0,0.04,0.00,36,2972,6,8,0.18,0.24,24,1112,0,2,0.00,0.16,32,2371,5,2,0.19,0.08,31,2227,13,8,0.53,0.32,35,3062,11,7,0.32,0.21,34,1468,7,3,0.43,0.18
2017-05-05,West Ham,1 - 0,Tottenham,56992,London Stadium,W,12,9,17,45,47.1,38,46,28,4,1.21,0.74,498,136,27.3,13.11,3.58,0.09,0.32,64,1.68,182,118,.676,10,26.3,26,8,4,86,60.5,38,84,59,0,2.21,1.55,670,257,38.4,17.63,6.76,0.11,0.30,26,0.68,110,84,.782,17,44.7,16,1440,30,2587,2,1,0.07,0.03,26,2116,0,2,0.00,0.09,22,1655,2,0,0.11,0.00,18,1249,0,1,0.00,0.07,16,1404,0,0,0.00,0.00,31,2722,1,0,0.03,0.00,35,2706,8,2,0.27,0.07,30,2389,3,0,0.11,0.00,25,1438,6,3,0.38,0.19,16,540,1,0,0.17,0.00,34,3004,33,2701,0,5,0.00,0.17,30,2601,1,0,0.03,0.00,33,2894,0,0,0.00,0.00,36,3043,2,1,0.06,0.03,23,1739,1,3,0.05,0.16,34,2062,14,6,0.61,0.26,36,3012,4,1,0.12,0.03,37,3034,18,7,0.53,0.21,36,3157,8,15,0.23,0.43,30,2521,29,5,1.04,0.18
2017-05-06,Manchester City,5 - 0,Crystal Palace,54119,Etihad Stadium,W,23,9,6,78,65.0,38,75,54,0,1.97,1.42,633,215,34.0,16.66,5.66,0.11,0.32,39,1.03,105,66,.648,12,31.6,12,5,21,41,45.4,38,48,32,0,1.26,0.84,441,137,31.1,11.61,3.61,0.10,0.32,63,1.66,176,113,.653,7,18.4,17,1452,11,820,3,0,0.33,0.00,25,2123,1,0,0.04,0.00,30,2592,1,0,0.03,0.00,33,2508,7,8,0.25,0.29,36,2877,6,17,0.19,0.53,26,1781,5,2,0.25,0.10,34,2759,4,7,0.13,0.23,32,2756,2,1,0.07,0.03,25,1941,5,0,0.23,0.00,10,650,7,4,0.97,0.55,29,2610,38,3417,0,1,0.00,0.03,11,714,2,0,0.25,0.00,15,998,0,0,0.00,0.00,29,2123,0,2,0.00,0.08,36,2519,3,4,0.11,0.14,35,3019,7,8,0.21,0.24,29,1999,5,3,0.23,0.14,14,1224,2,1,0.15,0.07,36,3091,0,5,0.00,0.15,36,3131,15,2,0.43,0.06
2017-05-06,Bournemouth,2 - 2,Stoke City,11046,Vitality Stadium,D,12,10,16,46,51.5,38,53,33,2,1.39,0.87,452,160,35.4,11.89,4.21,0.10,0.29,67,1.76,189,122,.656,10,26.3,11,11,16,44,46.3,38,37,24,1,0.97,0.63,426,135,31.7,11.21,3.55,0.08,0.24,56,1.47,180,124,.694,11,28.9,35,3150,34,2939,0,1,0.00,0.03,38,3420,2,0,0.05,0.00,34,3060,4,3,0.12,0.09,36,3079,1,5,0.03,0.15,21,1328,2,2,0.14,0.14,35,2957,1,3,0.03,0.09,36,2713,16,2,0.53,0.07,6,432,0,1,0.00,0.21,21,1467,7,5,0.43,0.31,11,270,0,0,0.00,0.00,5,450,10,650,1,0,0.14,0.00,23,1957,0,0,0.00,0.00,35,3146,1,0,0.03,0.00,35,3150,1,1,0.03,0.03,36,2930,6,2,0.18,0.06,30,2275,0,1,0.00,0.04,32,2714,6,5,0.20,0.17,27,1385,1,2,0.06,0.13,19,1629,0,2,0.00,0.11,21,1698,4,2,0.21,0.11
2017-05-06,Hull City,0 - 2,Sunderland,22480,Kingston Communications Stadium,L,9,7,22,34,45.9,38,36,24,0,0.95,0.63,396,126,31.8,10.42,3.32,0.08,0.26,80,2.11,214,134,.678,5,13.2,6,6,26,24,39.7,38,28,11,3,0.74,0.29,388,122,31.4,10.21,3.21,0.06,0.19,69,1.82,248,179,.738,6,15.8,22,1980,33,2736,1,2,0.03,0.07,29,2307,2,1,0.08,0.04,16,1330,2,2,0.14,0.14,33,2524,0,2,0.00,0.07,15,1273,1,0,0.07,0.00,37,3185,3,1,0.08,0.03,15,1143,0,3,0.00,0.24,12,1005,2,0,0.18,0.00,24,1425,4,3,0.25,0.19,17,1097,4,1,0.33,0.08,29,2610,27,2270,1,0,0.04,0.00,28,2158,0,1,0.00,0.04,20,1430,1,0,0.06,0.00,30,2545,1,0,0.04,0.00,24,1877,0,0,0.00,0.00,31,2520,1,0,0.04,0.00,5,235,0,0,0.00,0.00,24,1741,2,0,0.10,0.00,37,3321,15,2,0.41,0.05,18,1219,3,0,0.22,0.00
2017-05-06,Burnley,2 - 2,West Brom,20825,Turf Moor,D,11,7,20,40,40.3,38,39,24,1,1.03,0.63,388,121,31.2,10.21,3.18,0.09,0.27,55,1.45,208,153,.755,10,26.3,12,9,17,45,37.3,38,43,33,0,1.13,0.87,399,124,31.1,10.50,3.26,0.11,0.34,51,1.34,160,109,.700,6,15.8,35,3150,36,3240,0,2,0.00,0.06,37,3230,1,1,0.03,0.03,19,568,0,0,0.00,0.00,3,270,0,0,0.00,0.00,32,2692,2,1,0.07,0.03,9,551,0,0,0.00,0.00,36,2836,2,1,0.06,0.03,31,2102,1,1,0.04,0.04,37,2064,10,3,0.44,0.13,28,1773,6,2,0.30,0.10,38,3420,31,2637,2,2,0.07,0.07,4,254,0,0,0.00,0.00,36,3140,6,1,0.17,0.03,37,3276,4,0,0.11,0.00,16,1301,0,0,0.00,0.00,31,2477,3,4,0.11,0.15,34,1477,1,2,0.06,0.12,38,3231,2,3,0.06,0.08,8,275,0,0,0.00,0.00,38,2891,8,2,0.25,0.06
2017-05-06,Leicester City,3 - 0,Watford,31628,King Power Stadium,W,12,8,18,44,41.9,38,46,32,0,1.21,0.84,435,145,33.3,11.45,3.82,0.10,0.29,63,1.66,190,127,.684,9,23.7,11,7,20,40,46.1,38,39,27,3,1.03,0.71,424,143,33.7,11.16,3.76,0.08,0.25,68,1.79,187,119,.652,7,18.4,30,2666,33,2926,2,1,0.06,0.03,35,2988,0,1,0.00,0.03,36,3103,2,3,0.06,0.09,11,917,0,0,0.00,0.00,29,2466,1,2,0.04,0.07,33,2411,2,6,0.07,0.22,17,1521,2,1,0.12,0.06,36,2825,6,4,0.19,0.13,35,2802,13,4,0.42,0.13,30,1565,3,1,0.17,0.06,38,3337,33,2769,1,1,0.03,0.03,7,562,0,0,0.00,0.00,16,771,2,0,0.23,0.00,29,2091,0,3,0.00,0.13,17,1441,0,2,0.00,0.12,20,1361,1,0,0.07,0.00,16,1246,2,2,0.14,0.14,27,1617,2,1,0.11,0.06,37,3203,7,1,0.20,0.03,19,958,4,1,0.38,0.09
2017-05-06,Swansea City,1 - 0,Everton,20827,Liberty Stadium,W,12,5,21,41,47.9,38,45,31,0,1.18,0.82,403,145,36.0,10.61,3.82,0.10,0.29,70,1.84,179,109,.642,8,21.1,17,10,11,61,52.1,38,58,45,1,1.53,1.18,500,192,38.4,13.16,5.05,0.11,0.29,44,1.16,148,104,.723,13,34.2,37,3330,27,2430,4,0,0.15,0.00,15,1252,2,0,0.14,0.00,31,2714,1,0,0.03,0.00,27,2430,0,2,0.00,0.07,23,1291,0,1,0.00,0.07,16,1163,0,0,0.00,0.00,17,1387,1,2,0.06,0.13,14,866,1,2,0.10,0.21,33,2442,15,1,0.55,0.04,38,3327,9,13,0.24,0.35,19,1683,32,2819,2,3,0.06,0.10,36,3160,1,2,0.03,0.06,27,2250,3,2,0.12,0.08,18,1372,0,1,0.00,0.07,33,2681,1,1,0.03,0.03,33,2108,2,1,0.09,0.04,24,1544,2,3,0.12,0.17,11,347,1,0,0.26,0.00,37,3266,25,6,0.69,0.17,35,2074,4,7,0.17,0.30
2017-05-07,Liverpool,0 - 0,Southampton,53159,Anfield,D,22,10,6,76,62.0,38,77,52,0,2.03,1.37,639,236,36.9,16.82,6.21,0.11,0.30,42,1.11,114,72,.658,12,31.6,12,10,16,46,54.4,38,39,27,1,1.03,0.71,549,179,32.6,14.45,4.71,0.07,0.20,48,1.26,130,82,.677,14,36.8,28,2520,37,3323,0,2,0.00,0.05,29,2553,2,1,0.07,0.04,36,3154,7,3,0.20,0.09,29,2457,1,0,0.04,0.00,36,2972,6,8,0.18,0.24,24,1112,0,2,0.00,0.16,32,2371,5,2,0.19,0.08,31,2227,13,8,0.53,0.32,35,3062,11,7,0.32,0.21,34,1468,7,3,0.43,0.18,38,3420,30,2515,0,3,0.00,0.11,23,2070,1,0,0.04,0.00,28,2507,2,3,0.07,0.11,17,1471,0,0,0.00,0.00,32,2643,0,3,0.00,0.10,35,3071,1,0,0.03,0.00,30,1883,4,4,0.19,0.19,33,2411,3,5,0.11,0.19,24,1104,1,1,0.08,0.08,11,724,4,0,0.50,0.00
2017-05-07,Arsenal,2 - 0,Manchester Utd,60055,Emirates Stadium,W,23,6,9,75,58.9,38,73,55,0,1.92,1.45,568,201,35.4,14.95,5.29,0.12,0.34,44,1.16,167,123,.796,13,34.2,18,15,5,69,56.5,38,54,37,1,1.42,0.97,589,207,35.1,15.50,5.45,0.09,0.25,29,0.76,116,87,.784,17,44.7,35,3097,33,2822,2,0,0.06,0.00,9,810,0,0,0.00,0.00,36,3153,0,2,0.00,0.06,11,702,0,1,0.00,0.13,23,1236,1,4,0.07,0.29,33,2841,8,10,0.25,0.32,29,1628,2,7,0.11,0.39,32,2485,2,2,0.07,0.07,38,3217,24,10,0.67,0.28,16,748,2,2,0.24,0.24,35,3150,18,1584,0,0,0.00,0.00,18,1217,1,0,0.07,0.00,18,1333,0,0,0.00,0.00,25,1614,6,3,0.33,0.17,25,1539,5,5,0.29,0.29,25,1554,4,5,0.23,0.29,23,1600,0,0,0.00,0.00,31,2464,1,5,0.04,0.18,4,303,0,0,0.00,0.00,24,1348,4,1,0.27,0.07
2017-05-08,Chelsea,3 - 0,Middlesbrough,41500,Stamford Bridge,W,30,3,5,93,55.1,38,83,53,0,2.18,1.39,582,205,35.2,15.32,5.39,0.14,0.40,33,0.87,105,72,.705,16,42.1,5,13,20,28,47.3,38,26,22,1,0.68,0.58,349,98,28.1,9.18,2.58,0.07,0.24,53,1.39,171,118,.713,11,28.9,36,3240,37,3296,6,0,0.16,0.00,38,3420,1,4,0.03,0.11,33,2954,1,0,0.03,0.00,31,2693,6,3,0.20,0.10,29,1339,5,12,0.34,0.81,34,2483,3,2,0.11,0.07,35,2694,1,7,0.03,0.23,36,2982,16,5,0.48,0.15,35,2140,9,9,0.38,0.38,35,3082,20,7,0.58,0.20,10,900,24,1847,0,0,0.00,0.00,24,1964,0,2,0.00,0.09,38,3420,1,1,0.03,0.03,24,2160,1,1,0.04,0.04,34,2804,0,2,0.00,0.06,33,2773,4,0,0.13,0.00,30,2214,1,3,0.04,0.12,34,2695,0,1,0.00,0.03,27,1541,0,1,0.00,0.06,36,2870,9,5,0.28,0.16
2017-05-10,Southampton,0 - 2,Arsenal,31474,St. Mary's Stadium,L,12,10,16,46,54.4,38,39,27,1,1.03,0.71,549,179,32.6,14.45,4.71,0.07,0.20,48,1.26,130,82,.677,14,36.8,23,6,9,75,58.9,38,73,55,0,1.92,1.45,568,201,35.4,14.95,5.29,0.12,0.34,44,1.16,167,123,.796,13,34.2,38,3420,30,2515,0,3,0.00,0.11,23,2070,1,0,0.04,0.00,28,2507,2,3,0.07,0.11,17,1471,0,0,0.00,0.00,32,2643,0,3,0.00,0.10,35,3071,1,0,0.03,0.00,30,1883,4,4,0.19,0.19,33,2411,3,5,0.11,0.19,11,724,4,0,0.50,0.00,37,2899,7,1,0.22,0.03,35,3097,9,810,0,0,0.00,0.00,36,3153,0,2,0.00,0.06,26,2274,2,2,0.08,0.08,11,702,0,1,0.00,0.13,23,1236,1,4,0.07,0.29,33,2841,8,10,0.25,0.32,29,1628,2,7,0.11,0.39,32,2485,2,2,0.07,0.07,38,3217,24,10,0.67,0.28,16,748,2,2,0.24,0.24
2017-05-12,Everton,1 - 0,Watford,38550,Goodison Park,W,17,10,11,61,52.1,38,58,45,1,1.53,1.18,500,192,38.4,13.16,5.05,0.11,0.29,44,1.16,148,104,.723,13,34.2,11,7,20,40,46.1,38,39,27,3,1.03,0.71,424,143,33.7,11.16,3.76,0.08,0.25,68,1.79,187,119,.652,7,18.4,20,1737,32,2819,2,3,0.06,0.10,36,3160,1,2,0.03,0.06,27,2250,3,2,0.12,0.08,18,1372,0,1,0.00,0.07,36,2899,5,8,0.16,0.25,33,2681,1,1,0.03,0.03,24,1544,2,3,0.12,0.17,37,3266,25,6,0.69,0.17,35,2074,4,7,0.17,0.30,38,3337,33,2769,1,1,0.03,0.03,7,562,0,0,0.00,0.00,33,2905,2,4,0.06,0.12,16,771,2,0,0.23,0.00,3,14,0,0,0.00,0.00,27,2030,0,2,0.00,0.09,20,1361,1,0,0.07,0.00,27,1617,2,1,0.11,0.06,37,3203,7,1,0.20,0.03,37,2944,10,4,0.31,0.12,19,958,4,1,0.38,0.09
2017-05-12,West Brom,0 - 1,Chelsea,25367,The Hawthorns,L,12,9,17,45,37.3,38,43,33,0,1.13,0.87,399,124,31.1,10.50,3.26,0.11,0.34,51,1.34,160,109,.700,6,15.8,30,3,5,93,55.1,38,83,53,0,2.18,1.39,582,205,35.2,15.32,5.39,0.14,0.40,33,0.87,105,72,.705,16,42.1,38,3420,32,2638,0,1,0.00,0.03,31,2637,2,2,0.07,0.07,36,3140,6,1,0.17,0.03,37,3276,4,0,0.11,0.00,16,1301,0,0,0.00,0.00,31,2477,3,4,0.11,0.15,34,1477,1,2,0.06,0.12,38,3231,2,3,0.06,0.08,8,275,0,0,0.00,0.00,38,2891,8,2,0.25,0.06,36,3240,37,3296,6,0,0.16,0.00,38,3420,1,4,0.03,0.11,33,2954,1,0,0.03,0.00,31,2693,6,3,0.20,0.10,29,1339,5,12,0.34,0.81,34,2483,3,2,0.11,0.07,35,2694,1,7,0.03,0.23,36,2982,16,5,0.48,0.15,35,2140,9,9,0.38,0.38,35,3082,20,7,0.58,0.20
2017-05-13,Manchester City,2 - 1,Leicester City,54407,Etihad Stadium,W,23,9,6,78,65.0,38,75,54,0,1.97,1.42,633,215,34.0,16.66,5.66,0.11,0.32,39,1.03,105,66,.648,12,31.6,12,8,18,44,41.9,38,46,32,0,1.21,0.84,435,145,33.3,11.45,3.82,0.10,0.29,63,1.66,190,127,.684,9,23.7,17,1452,11,820,3,0,0.33,0.00,25,2123,1,0,0.04,0.00,30,2592,1,0,0.03,0.00,33,2508,7,8,0.25,0.29,36,2877,6,17,0.19,0.53,26,1781,5,2,0.25,0.10,34,2759,4,7,0.13,0.23,32,2756,2,1,0.07,0.03,25,1941,5,0,0.23,0.00,10,650,7,4,0.97,0.55,30,2666,12,699,1,0,0.13,0.00,35,2988,0,1,0.00,0.03,36,3103,2,3,0.06,0.09,11,917,0,0,0.00,0.00,23,1446,1,0,0.06,0.00,33,2411,2,6,0.07,0.22,17,1521,2,1,0.12,0.06,36,2825,6,4,0.19,0.13,35,2802,13,4,0.42,0.13,30,1565,3,1,0.17,0.06
2017-05-13,Middlesbrough,1 - 2,Southampton,28203,Riverside Stadium,L,5,13,20,28,47.3,38,26,22,1,0.68,0.58,349,98,28.1,9.18,2.58,0.07,0.24,53,1.39,171,118,.713,11,28.9,12,10,16,46,54.4,38,39,27,1,1.03,0.71,549,179,32.6,14.45,4.71,0.07,0.20,48,1.26,130,82,.677,14,36.8,10,900,24,1847,0,0,0.00,0.00,24,1964,0,2,0.00,0.09,38,3420,1,1,0.03,0.03,24,2160,1,1,0.04,0.04,34,2804,0,2,0.00,0.06,33,2773,4,0,0.13,0.00,30,2214,1,3,0.04,0.12,34,2695,0,1,0.00,0.03,36,2870,9,5,0.28,0.16,8,287,1,0,0.31,0.00,38,3420,23,2070,1,0,0.04,0.00,1,90,0,0,0.00,0.00,28,2507,2,3,0.07,0.11,4,129,0,0,0.00,0.00,16,1021,1,1,0.09,0.09,35,3071,1,0,0.03,0.00,22,1301,0,0,0.00,0.00,32,1321,3,2,0.20,0.14,24,892,5,2,0.50,0.20,24,1104,1,1,0.08,0.08
2017-05-13,Sunderland,0 - 2,Swansea City,38781,Stadium of Light,L,6,6,26,24,39.7,38,28,11,3,0.74,0.29,388,122,31.4,10.21,3.21,0.06,0.19,69,1.82,248,179,.738,6,15.8,12,5,21,41,47.9,38,45,31,0,1.18,0.82,403,145,36.0,10.61,3.82,0.10,0.29,70,1.84,179,109,.642,8,21.1,29,2610,27,2270,1,0,0.04,0.00,28,2158,0,1,0.00,0.04,20,1430,1,0,0.06,0.00,30,2545,1,0,0.04,0.00,24,1877,0,0,0.00,0.00,21,1469,0,1,0.00,0.06,31,2520,1,0,0.04,0.00,24,1741,2,0,0.10,0.00,37,3321,15,2,0.41,0.05,18,1219,3,0,0.22,0.00,37,3330,27,2430,4,0,0.15,0.00,15,1252,2,0,0.14,0.00,31,2714,1,0,0.03,0.00,27,2430,0,2,0.00,0.07,23,1291,0,1,0.00,0.07,16,1163,0,0,0.00,0.00,17,1387,1,2,0.06,0.13,14,866,1,2,0.10,0.21,33,2442,15,1,0.55,0.04,38,3327,9,13,0.24,0.35
